trial,latency_ns,jitter_ns
70855,20,0
70856,21,1
70857,20,1
70858,20,0
70859,20,0
70860,30,0
70861,29,1
70862,30,1
70863,30,0
70864,30,0
70865,30,0
70866,29,0
70867,30,1
70868,30,1
70869,30,0
70870,30,0
70871,30,0
70872,30,1
70873,30,1
70874,30,0
70875,30,0
70876,30,0
70877,29,1
70878,30,1
70879,30,0
70880,30,0
70881,30,0
70882,29,0
70883,30,1
70884,30,1
70885,30,0
70886,30,0
70887,30,0
70888,30,1
70889,30,1
70890,30,0
70891,30,0
70892,30,0
70893,29,1
70894,30,1
70895,30,0
70896,30,0
70897,30,0
70898,29,0
70899,30,1
70900,30,1
70901,30,0
70902,30,0
70903,30,0
70904,30,1
70905,30,1
70906,30,0
70907,30,0
70908,30,0
70909,29,1
70910,30,11
70911,30,10
70912,30,0
70913,30,0
70914,29,0
70915,30,0
70916,30,1
70917,30,1
70918,30,0
70919,29,0
70920,30,0
70921,30,1
70922,30,1
70923,30,0
70924,30,0
70925,30,0
70926,30,1
70927,30,1
70928,30,0
70929,30,0
70930,29,0
70931,30,0
70932,30,1
70933,30,1
70934,30,0
70935,29,0
70936,30,0
70937,30,1
70938,30,1
70939,30,0
70940,30,0
70941,30,0
70942,30,1
70943,30,1
70944,30,0
70945,30,0
70946,29,0
70947,30,0
70948,30,1
70949,30,1
70950,30,0
70951,29,0
70952,30,0
70953,30,1
70954,30,1
70955,20,0
70956,20,0
70957,20,0
70958,20,1
70959,20,1
70960,20,0
70961,20,0
70962,20,0
70963,20,0
70964,20,1
70965,20,1
70966,20,0
70967,20,0
70968,20,0
70969,20,1
70970,20,1
70971,20,0
70972,31,0
70973,31,0
70974,30,1
70975,30,1
70976,30,0
70977,30,0
70978,31,0
70979,30,0
70980,30,9
70981,30,9
70982,30,0
70983,31,0
70984,30,1
70985,30,1
70986,30,0
70987,30,0
70988,31,0
70989,31,1
70990,30,1
70991,30,0
70992,30,0
70993,30,0
70994,31,0
70995,30,1
70996,30,1
70997,30,0
70998,30,0
70999,31,0
71000,30,1
71001,30,1
71002,20,0
71003,20,0
71004,20,0
71005,20,1
71006,20,1
71007,20,0
71008,20,0
71009,20,0
71010,20,0
71011,20,1
71012,20,1
71013,20,0
71014,20,0
71015,20,0
71016,30,1
71017,30,1
71018,30,0
71019,30,0
71020,30,0
71021,30,1
71022,30,11
71023,30,10
71024,30,0
71025,30,0
71026,29,0
71027,30,0
71028,30,1
71029,30,1
71030,30,0
71031,29,0
71032,30,0
71033,30,1
71034,30,1
71035,30,0
71036,30,0
71037,30,0
71038,30,1
71039,30,1
71040,30,0
71041,30,0
71042,20,0
71043,20,0
71044,20,1
71045,20,1
71046,20,0
71047,20,0
71048,20,0
71049,20,1
71050,20,1
71051,20,0
71052,21,0
71053,20,0
71054,20,1
71055,30,1
71056,30,0
71057,30,0
71058,31,0
71059,30,0
71060,30,9
71061,30,9
71062,30,0
71063,31,0
71064,30,1
71065,30,1
71066,30,0
71067,30,0
71068,31,0
71069,31,1
71070,30,1
71071,30,0
71072,30,0
71073,30,0
71074,31,0
71075,30,1
71076,30,1
71077,30,0
71078,30,0
71079,31,0
71080,30,1
71081,30,1
71082,30,0
71083,20,0
71084,20,0
71085,20,1
71086,20,1
71087,20,0
71088,20,0
71089,20,0
71090,20,0
71091,20,1
71092,20,1
71093,20,0
71094,20,0
71095,20,0
71096,20,1
71097,20,1
71098,20,0
71099,20,0
71100,20,0
71101,21,1
71102,20,1
71103,20,0
71104,20,0
71105,20,0
71106,29,0
71107,30,1
71108,30,1
71109,30,0
71110,30,0
71111,29,0
71112,30,1
71113,30,1
71114,30,0
71115,30,0
71116,30,0
71117,30,1
71118,30,1
71119,30,0
71120,30,10
71121,30,10
71122,29,0
71123,30,0
71124,30,1
71125,30,1
71126,30,0
71127,29,0
71128,30,0
71129,30,1
71130,30,1
71131,30,0
71132,30,0
71133,30,0
71134,30,1
71135,30,1
71136,30,0
71137,30,0
71138,29,0
71139,30,0
71140,30,1
71141,30,1
71142,30,0
71143,29,0
71144,30,0
71145,30,1
71146,30,1
71147,30,0
71148,30,0
71149,30,0
71150,30,1
71151,30,1
71152,30,0
71153,30,0
71154,29,0
71155,30,0
71156,30,1
71157,30,1
71158,30,0
71159,29,0
71160,30,0
71161,30,1
71162,30,1
71163,30,0
71164,30,0
71165,30,0
71166,30,1
71167,30,1
71168,30,0
71169,30,0
71170,29,0
71171,30,1
71172,30,1
71173,30,0
71174,30,0
71175,29,0
71176,30,0
71177,30,1
71178,30,1
71179,30,0
71180,30,0
71181,30,0
71182,30,1
71183,30,1
71184,30,0
71185,30,0
71186,29,0
71187,30,1
71188,30,1
71189,30,0
71190,30,0
71191,29,0
71192,30,0
71193,30,1
71194,30,1
71195,30,0
71196,30,0
71197,30,0
71198,30,1
71199,30,1
71200,30,0
71201,30,0
71202,29,0
71203,30,1
71204,30,1
71205,30,0
71206,30,0
71207,29,0
71208,30,0
71209,30,1
71210,30,1
71211,30,0
71212,30,0
71213,30,0
71214,30,1
71215,30,1
71216,30,0
71217,30,0
71218,29,0
71219,30,1
71220,30,1
71221,30,0
71222,30,0
71223,29,0
71224,30,0
71225,30,1
71226,30,1
71227,30,0
71228,29,0
71229,30,0
71230,30,1
71231,30,1
71232,30,0
71233,30,0
71234,29,0
71235,30,1
71236,30,1
71237,30,0
71238,30,0
71239,20,0
71240,20,0
71241,20,1
71242,20,1
71243,20,0
71244,20,0
71245,20,0
71246,20,1
71247,20,1
71248,20,0
71249,20,0
71250,20,0
71251,20,1
71252,20,1
71253,20,0
71254,20,0
71255,20,0
71256,20,0
71257,20,1
71258,20,1
71259,20,0
71260,20,0
71261,20,0
71262,20,1
71263,20,1
71264,30,0
71265,30,0
71266,31,0
71267,30,1
71268,30,1
71269,30,0
71270,30,0
71271,31,0
71272,30,0
71273,30,9
71274,30,9
71275,30,0
71276,31,0
71277,30,1
71278,30,1
71279,30,0
71280,30,0
71281,30,0
71282,31,1
71283,30,1
71284,30,0
71285,30,0
71286,30,0
71287,31,0
71288,30,1
71289,30,1
71290,30,0
71291,30,0
71292,31,0
71293,30,1
71294,30,1
71295,30,0
71296,30,0
71297,31,0
71298,31,1
71299,30,1
71300,30,0
71301,20,0
71302,20,0
71303,20,0
71304,20,1
71305,20,1
71306,20,0
71307,20,0
71308,20,0
71309,20,1
71310,20,1
71311,20,0
71312,20,0
71313,20,0
71314,20,1
71315,20,1
71316,20,0
71317,30,0
71318,30,0
71319,29,0
71320,30,1
71321,30,1
71322,30,0
71323,30,0
71324,29,10
71325,30,10
71326,30,1
71327,30,1
71328,30,0
71329,30,0
71330,30,0
71331,30,1
71332,30,1
71333,30,0
71334,30,0
71335,29,0
71336,30,0
71337,30,1
71338,30,1
71339,30,0
71340,29,0
71341,30,0
71342,30,1
71343,30,1
71344,30,0
71345,30,0
71346,30,0
71347,20,1
71348,20,1
71349,20,0
71350,20,0
71351,20,0
71352,20,0
71353,20,1
71354,20,1
71355,20,0
71356,20,0
71357,20,0
71358,20,1
71359,20,1
71360,20,0
71361,20,0
71362,31,0
71363,30,1
71364,30,1
71365,30,0
71366,30,0
71367,31,0
71368,30,9
71369,30,9
71370,30,0
71371,30,0
71372,31,0
71373,30,1
71374,30,1
71375,30,0
71376,30,0
71377,31,0
71378,31,1
71379,30,1
71380,30,0
71381,30,0
71382,30,0
71383,31,0
71384,30,1
71385,30,1
71386,30,0
71387,30,0
71388,31,0
71389,20,1
71390,20,1
71391,20,0
71392,20,0
71393,20,50
71394,20,50
71395,20,1
71396,20,1
71397,20,0
71398,21,0
71399,20,0
71400,20,1
71401,20,1
71402,20,0
71403,20,0
71404,31,0
71405,30,1
71406,30,1
71407,30,0
71408,30,0
71409,31,0
71410,30,0
71411,30,1
71412,30,11
71413,30,10
71414,31,0
71415,31,1
71416,30,1
71417,30,0
71418,30,0
71419,30,0
71420,31,1
71421,30,1
71422,30,0
71423,30,0
71424,30,0
71425,31,0
71426,30,1
71427,30,1
71428,30,0
71429,30,0
71430,31,0
71431,31,1
71432,30,1
71433,30,0
71434,30,0
71435,30,0
71436,31,1
71437,30,1
71438,30,0
71439,30,0
71440,30,0
71441,31,0
71442,30,1
71443,30,1
71444,30,0
71445,30,0
71446,31,0
71447,31,1
71448,30,1
71449,30,0
71450,30,0
71451,30,0
71452,31,1
71453,30,1
71454,30,0
71455,30,0
71456,30,0
71457,31,0
71458,30,1
71459,30,1
71460,30,0
71461,30,0
71462,31,0
71463,21,1
71464,20,1
71465,20,0
71466,20,0
71467,20,0
71468,20,1
71469,20,1
71470,20,0
71471,20,0
71472,20,0
71473,20,0
71474,20,1
71475,20,1
71476,20,0
71477,20,0
71478,20,0
71479,20,1
71480,20,1
71481,20,0
71482,20,0
71483,20,0
71484,20,1
71485,20,1
71486,20,0
71487,20,0
71488,20,0
71489,20,0
71490,20,1
71491,20,1
71492,20,0
71493,20,0
71494,20,0
71495,20,1
71496,20,1
71497,20,0
71498,20,0
71499,20,0
71500,20,1
71501,20,1
71502,20,0
71503,20,0
71504,20,0
71505,20,0
71506,20,1
71507,20,1
71508,20,0
71509,20,0
71510,20,0
71511,20,1
71512,20,1
71513,20,0
71514,20,0
71515,20,0
71516,20,1
71517,20,1
71518,20,0
71519,20,0
71520,20,0
71521,20,0
71522,20,1
71523,20,1
71524,20,0
71525,20,0
71526,20,0
71527,20,1
71528,20,1
71529,20,0
71530,20,0
71531,20,0
71532,21,1
71533,20,1
71534,20,0
71535,20,0
71536,20,0
71537,20,0
71538,20,1
71539,20,1
71540,20,0
71541,20,0
71542,20,0
71543,20,1
71544,20,1
71545,20,0
71546,20,0
71547,20,0
71548,21,1
71549,20,1
71550,20,0
71551,20,0
71552,30,0
71553,29,1
71554,30,1
71555,30,0
71556,30,0
71557,30,0
71558,29,0
71559,30,1
71560,30,1
71561,30,0
71562,30,0
71563,30,0
71564,30,1
71565,30,1
71566,30,0
71567,30,0
71568,30,10
71569,29,10
71570,30,0
71571,30,1
71572,30,1
71573,30,0
71574,29,0
71575,30,0
71576,30,1
71577,30,1
71578,30,0
71579,30,0
71580,30,0
71581,30,1
71582,30,1
71583,30,0
71584,30,0
71585,29,0
71586,30,0
71587,30,1
71588,30,1
71589,30,0
71590,29,0
71591,30,0
71592,30,1
71593,30,1
71594,30,0
71595,30,0
71596,30,0
71597,30,1
71598,30,1
71599,30,0
71600,30,0
71601,20,0
71602,20,1
71603,20,1
71604,20,0
71605,20,0
71606,20,0
71607,20,0
71608,20,1
71609,20,1
71610,20,0
71611,21,0
71612,20,0
71613,20,1
71614,20,1
71615,20,0
71616,20,0
71617,31,0
71618,30,1
71619,30,1
71620,30,0
71621,30,0
71622,31,0
71623,30,0
71624,30,1
71625,30,11
71626,30,10
71627,31,0
71628,31,1
71629,30,1
71630,30,0
71631,30,0
71632,30,0
71633,31,1
71634,30,1
71635,30,0
71636,30,0
71637,30,0
71638,20,20
71639,30,10
71640,20,11
71641,20,21
71642,20,0
71643,20,0
71644,30,0
71645,30,1
71646,30,1
71647,30,0
71648,31,0
71649,31,0
71650,30,9
71651,30,9
71652,30,0
71653,30,0
71654,31,1
71655,30,1
71656,30,0
71657,30,0
71658,30,0
71659,31,0
71660,30,1
71661,30,1
71662,30,0
71663,30,0
71664,31,0
71665,31,1
71666,30,1
71667,30,0
71668,30,0
71669,30,0
71670,31,1
71671,20,1
71672,20,0
71673,20,0
71674,20,0
71675,20,0
71676,20,1
71677,20,1
71678,20,0
71679,20,0
71680,20,0
71681,20,1
71682,20,1
71683,20,0
71684,20,0
71685,30,0
71686,29,1
71687,30,1
71688,30,0
71689,30,0
71690,30,10
71691,29,10
71692,30,0
71693,30,1
71694,30,1
71695,30,0
71696,30,0
71697,30,0
71698,30,1
71699,30,1
71700,30,0
71701,30,0
71702,29,0
71703,30,1
71704,30,1
71705,30,0
71706,30,0
71707,29,0
71708,30,0
71709,30,1
71710,30,1
71711,30,0
71712,21,0
71713,20,0
71714,20,1
71715,20,1
71716,20,0
71717,20,0
71718,20,0
71719,20,1
71720,20,1
71721,20,0
71722,20,0
71723,20,0
71724,20,0
71725,20,1
71726,20,1
71727,20,0
71728,20,0
71729,20,0
71730,20,1
71731,20,1
71732,20,0
71733,30,0
71734,31,0
71735,30,1
71736,30,1
71737,30,0
71738,30,0
71739,31,0
71740,30,0
71741,30,1
71742,30,1
71743,30,0
71744,31,10
71745,31,11
71746,30,1
71747,30,0
71748,30,0
71749,30,0
71750,31,1
71751,30,1
71752,30,0
71753,30,0
71754,30,0
71755,31,0
71756,30,1
71757,30,1
71758,30,0
71759,30,0
71760,31,0
71761,31,1
71762,30,1
71763,30,0
71764,30,0
71765,30,0
71766,31,1
71767,30,1
71768,30,0
71769,30,0
71770,30,0
71771,31,0
71772,30,1
71773,30,1
71774,30,0
71775,30,0
71776,31,0
71777,30,1
71778,30,1
71779,30,0
71780,30,0
71781,31,0
71782,31,1
71783,30,1
71784,30,0
71785,30,0
71786,30,0
71787,31,0
71788,30,1
71789,30,1
71790,30,0
71791,30,0
71792,31,0
71793,20,21
71794,20,21
71795,20,0
71796,20,0
71797,20,0
71798,21,1
71799,20,1
71800,20,0
71801,20,0
71802,20,0
71803,20,1
71804,20,1
71805,20,0
71806,20,0
71807,20,0
71808,20,0
71809,20,1
71810,20,1
71811,20,0
71812,50,20
71813,50,81
71814,50,1
71815,49,0
71816,60,1
71817,60,1
71818,61,1
71819,40,1
71820,20,40
71821,20,60
71822,21,1
71823,20,1
71824,20,0
71825,20,0
71826,20,0
71827,20,1
71828,20,1
71829,20,0
71830,20,0
71831,20,0
71832,20,0
71833,20,1
71834,20,1
71835,20,0
71836,20,0
71837,20,0
71838,21,1
71839,20,1
71840,20,0
71841,20,0
71842,20,0
71843,20,1
71844,20,1
71845,20,0
71846,20,0
71847,20,0
71848,20,0
71849,20,1
71850,20,1
71851,20,0
71852,20,0
71853,20,0
71854,21,1
71855,20,1
71856,20,0
71857,20,0
71858,20,0
71859,20,1
71860,20,1
71861,20,0
71862,20,0
71863,20,0
71864,20,0
71865,20,1
71866,20,1
71867,20,0
71868,20,0
71869,20,0
71870,21,1
71871,20,1
71872,20,0
71873,20,0
71874,20,0
71875,20,1
71876,30,1
71877,30,0
71878,30,0
71879,30,0
71880,29,0
71881,30,1
71882,30,1
71883,30,0
71884,30,0
71885,20,4859
71886,30,4838
71887,30,21
71888,30,0
71889,30,0
71890,29,0
71891,30,0
71892,30,1
71893,30,1
71894,30,0
71895,31,51
71896,30,51
71897,30,0
71898,30,0
71899,30,0
71900,31,0
71901,30,1
71902,30,1
71903,30,0
71904,30,0
71905,31,0
71906,31,1
71907,30,1
71908,30,0
71909,30,0
71910,20,0
71911,20,1
71912,20,1
71913,20,0
71914,20,0
71915,20,0
71916,20,0
71917,20,1
71918,20,1
71919,20,0
71920,20,0
71921,20,0
71922,20,1
71923,20,1
71924,30,0
71925,30,0
71926,30,0
71927,29,1
71928,30,1
71929,30,0
71930,30,10
71931,30,10
71932,29,0
71933,30,0
71934,30,1
71935,30,1
71936,30,0
71937,30,0
71938,30,0
71939,30,1
71940,30,1
71941,30,0
71942,30,0
71943,29,0
71944,30,1
71945,30,1
71946,30,0
71947,30,0
71948,29,0
71949,30,0
71950,30,1
71951,30,1
71952,20,0
71953,20,0
71954,20,0
71955,20,1
71956,20,1
71957,20,0
71958,20,0
71959,20,0
71960,20,1
71961,20,1
71962,20,0
71963,20,0
71964,20,0
71965,30,0
71966,30,1
71967,30,1
71968,30,0
71969,31,0
71970,31,0
71971,30,9
71972,30,9
71973,30,0
71974,30,0
71975,31,1
71976,30,1
71977,30,0
71978,30,0
71979,30,0
71980,31,0
71981,30,1
71982,30,1
71983,30,0
71984,30,0
71985,31,0
71986,31,1
71987,30,1
71988,30,0
71989,30,0
71990,30,0
71991,31,1
71992,30,1
71993,30,0
71994,30,0
71995,30,0
71996,31,0
71997,30,1
71998,30,1
71999,30,0
72000,30,0
72001,31,0
72002,30,1
72003,30,1
72004,20,0
72005,20,0
72006,20,0
72007,20,1
72008,20,1
72009,20,0
72010,20,0
72011,20,0
72012,20,0
72013,20,1
72014,20,1
72015,20,0
72016,20,0
72017,20,0
72018,20,1
72019,20,1
72020,20,0
72021,20,0
72022,20,0
72023,20,1
72024,20,1
72025,20,0
72026,20,0
72027,20,0
72028,20,0
72029,20,1
72030,20,1
72031,20,0
72032,20,0
72033,20,0
72034,20,1
72035,20,1
72036,20,0
72037,20,0
72038,20,0
72039,20,1
72040,20,1
72041,30,0
72042,30,0
72043,30,0
72044,29,0
72045,30,1
72046,30,1
72047,30,0
72048,30,0
72049,29,0
72050,30,1
72051,30,1
72052,30,0
72053,30,0
72054,30,0
72055,30,1
72056,30,1
72057,30,0
72058,30,0
72059,30,0
72060,29,0
72061,30,1
72062,30,1
72063,30,0
72064,30,10
72065,29,10
72066,30,0
72067,30,1
72068,30,1
72069,30,0
72070,30,0
72071,30,0
72072,30,1
72073,30,1
72074,30,0
72075,30,0
72076,29,0
72077,30,0
72078,30,1
72079,30,1
72080,30,0
72081,29,0
72082,30,0
72083,30,1
72084,30,1
72085,30,0
72086,30,0
72087,30,0
72088,30,1
72089,30,1
72090,30,0
72091,30,0
72092,29,0
72093,30,0
72094,30,1
72095,30,1
72096,30,0
72097,29,0
72098,30,0
72099,30,1
72100,30,1
72101,30,0
72102,30,0
72103,30,0
72104,30,1
72105,30,1
72106,30,0
72107,30,0
72108,29,0
72109,20,21
72110,20,21
72111,20,0
72112,20,0
72113,20,0
72114,20,0
72115,20,1
72116,20,1
72117,20,0
72118,20,0
72119,20,0
72120,20,1
72121,20,1
72122,20,0
72123,20,0
72124,20,0
72125,20,1
72126,20,1
72127,20,0
72128,20,0
72129,20,0
72130,20,0
72131,20,1
72132,20,1
72133,20,0
72134,20,0
72135,20,0
72136,20,1
72137,20,1
72138,20,0
72139,20,0
72140,20,0
72141,20,1
72142,20,1
72143,20,0
72144,20,0
72145,31,0
72146,30,0
72147,30,1
72148,30,1
72149,30,0
72150,31,0
72151,30,0
72152,30,1
72153,30,1
72154,30,0
72155,31,0
72156,31,0
72157,30,1
72158,30,1
72159,30,10
72160,30,10
72161,31,0
72162,30,1
72163,30,1
72164,30,0
72165,30,0
72166,31,0
72167,30,1
72168,30,1
72169,30,0
72170,30,0
72171,31,0
72172,31,1
72173,30,1
72174,30,0
72175,30,0
72176,30,0
72177,31,0
72178,30,1
72179,30,1
72180,30,0
72181,30,0
72182,31,0
72183,30,1
72184,30,1
72185,30,0
72186,30,0
72187,31,0
72188,31,1
72189,30,1
72190,30,0
72191,20,0
72192,20,0
72193,20,0
72194,20,1
72195,20,1
72196,20,0
72197,20,0
72198,20,0
72199,20,1
72200,20,1
72201,20,0
72202,20,0
72203,20,0
72204,21,1
72205,20,1
72206,20,0
72207,30,0
72208,30,0
72209,29,1
72210,30,1
72211,30,0
72212,30,0
72213,30,0
72214,29,10
72215,30,10
72216,30,1
72217,30,1
72218,30,0
72219,30,0
72220,30,0
72221,30,1
72222,30,1
72223,30,0
72224,30,0
72225,29,0
72226,30,0
72227,30,1
72228,30,1
72229,30,0
72230,29,0
72231,30,0
72232,30,1
72233,30,1
72234,30,0
72235,30,0
72236,30,0
72237,30,1
72238,20,1
72239,20,0
72240,20,0
72241,20,0
72242,20,0
72243,20,1
72244,20,1
72245,20,0
72246,20,0
72247,20,0
72248,20,1
72249,20,1
72250,20,0
72251,31,0
72252,31,0
72253,30,1
72254,30,1
72255,30,0
72256,30,0
72257,31,0
72258,30,9
72259,30,9
72260,30,0
72261,30,0
72262,31,0
72263,30,1
72264,30,1
72265,30,0
72266,30,0
72267,31,0
72268,31,1
72269,30,1
72270,30,0
72271,30,0
72272,30,0
72273,31,0
72274,30,1
72275,30,1
72276,30,0
72277,30,0
72278,20,0
72279,20,1
72280,20,1
72281,20,0
72282,20,0
72283,20,0
72284,21,1
72285,20,1
72286,20,0
72287,20,0
72288,20,0
72289,20,0
72290,20,1
72291,20,1
72292,30,0
72293,30,0
72294,29,0
72295,30,1
72296,30,1
72297,30,0
72298,30,0
72299,30,10
72300,30,10
72301,30,1
72302,30,1
72303,30,0
72304,30,0
72305,29,0
72306,30,0
72307,30,1
72308,30,1
72309,30,0
72310,29,0
72311,30,0
72312,30,1
72313,30,1
72314,30,0
72315,30,0
72316,30,0
72317,30,1
72318,30,1
72319,30,0
72320,30,0
72321,29,0
72322,30,0
72323,30,1
72324,30,1
72325,30,0
72326,29,0
72327,30,0
72328,30,1
72329,30,1
72330,30,0
72331,30,0
72332,20,0
72333,20,1
72334,20,1
72335,20,0
72336,20,0
72337,20,0
72338,20,0
72339,20,1
72340,20,1
72341,20,0
72342,20,0
72343,20,0
72344,20,1
72345,20,1
72346,20,0
72347,21,0
72348,20,0
72349,20,1
72350,20,1
72351,20,0
72352,20,0
72353,20,0
72354,20,1
72355,20,1
72356,20,0
72357,20,0
72358,20,0
72359,20,0
72360,20,1
72361,20,1
72362,30,0
72363,31,0
72364,31,0
72365,30,1
72366,30,1
72367,30,0
72368,30,0
72369,31,0
72370,30,1
72371,30,1
72372,30,0
72373,30,0
72374,31,0
72375,30,0
72376,30,1
72377,30,1
72378,30,0
72379,31,0
72380,31,0
72381,30,9
72382,30,9
72383,30,0
72384,30,0
72385,31,1
72386,30,1
72387,30,0
72388,30,0
72389,30,0
72390,31,0
72391,30,1
72392,30,1
72393,30,0
72394,30,0
72395,31,0
72396,31,1
72397,30,1
72398,30,0
72399,30,0
72400,30,0
72401,31,1
72402,30,1
72403,30,0
72404,30,0
72405,30,0
72406,31,0
72407,30,1
72408,30,1
72409,30,0
72410,30,0
72411,31,0
72412,31,1
72413,30,1
72414,30,0
72415,30,0
72416,30,0
72417,31,1
72418,30,1
72419,30,0
72420,30,0
72421,30,0
72422,31,0
72423,30,1
72424,30,1
72425,30,0
72426,30,0
72427,31,0
72428,31,1
72429,30,1
72430,30,0
72431,30,0
72432,30,0
72433,31,1
72434,30,1
72435,30,0
72436,30,0
72437,30,0
72438,31,0
72439,30,1
72440,30,1
72441,30,0
72442,30,0
72443,31,0
72444,31,1
72445,30,1
72446,90,0
72447,30,70
72448,31,70
72449,30,0
72450,20,1
72451,20,1
72452,20,0
72453,20,0
72454,20,0
72455,20,1
72456,20,1
72457,20,0
72458,20,0
72459,20,0
72460,20,1
72461,20,1
72462,20,0
72463,20,0
72464,20,0
72465,20,0
72466,30,1
72467,30,1
72468,30,0
72469,29,0
72470,30,0
72471,30,1
72472,30,1
72473,30,0
72474,30,0
72475,30,0
72476,30,1
72477,30,1
72478,30,0
72479,30,0
72480,29,0
72481,30,0
72482,30,1
72483,30,1
72484,30,0
72485,29,0
72486,30,0
72487,30,1
72488,30,1
72489,30,0
72490,30,0
72491,30,0
72492,30,1
72493,30,1
72494,30,0
72495,30,0
72496,29,0
72497,30,0
72498,30,1
72499,30,1
72500,30,0
72501,29,0
72502,30,0
72503,30,1
72504,30,1
72505,30,0
72506,30,0
72507,30,0
72508,30,1
72509,30,1
72510,30,10
72511,30,10
72512,29,1
72513,30,1
72514,30,0
72515,30,0
72516,30,0
72517,29,0
72518,30,1
72519,30,1
72520,30,0
72521,30,0
72522,30,0
72523,30,1
72524,30,1
72525,30,0
72526,20,0
72527,20,0
72528,20,1
72529,20,1
72530,20,0
72531,20,0
72532,20,0
72533,20,0
72534,20,1
72535,20,1
72536,20,0
72537,20,0
72538,20,0
72539,21,1
72540,20,1
72541,20,0
72542,20,0
72543,20,0
72544,20,1
72545,20,1
72546,20,0
72547,20,0
72548,20,0
72549,20,0
72550,20,1
72551,20,1
72552,20,0
72553,20,0
72554,20,0
72555,20,1
72556,20,1
72557,20,0
72558,20,0
72559,20,0
72560,20,1
72561,20,1
72562,20,0
72563,20,0
72564,20,0
72565,20,0
72566,20,1
72567,20,1
72568,20,0
72569,20,0
72570,20,0
72571,20,1
72572,20,1
72573,20,0
72574,20,0
72575,20,0
72576,20,1
72577,20,1
72578,20,0
72579,20,0
72580,20,0
72581,20,0
72582,20,1
72583,20,1
72584,20,0
72585,20,0
72586,20,0
72587,20,1
72588,20,1
72589,20,0
72590,20,0
72591,20,0
72592,20,1
72593,20,1
72594,20,0
72595,20,0
72596,20,0
72597,20,0
72598,20,1
72599,20,1
72600,20,0
72601,20,0
72602,20,0
72603,20,1
72604,20,1
72605,20,0
72606,20,0
72607,20,0
72608,31,1
72609,30,1
72610,30,0
72611,30,0
72612,30,0
72613,31,1
72614,30,1
72615,30,0
72616,30,0
72617,30,0
72618,31,0
72619,30,1
72620,30,1
72621,30,0
72622,30,0
72623,31,0
72624,31,1
72625,30,1
72626,30,0
72627,30,0
72628,30,0
72629,31,1
72630,30,1
72631,30,0
72632,30,0
72633,30,0
72634,31,0
72635,30,1
72636,30,1
72637,30,0
72638,30,0
72639,31,0
72640,31,1
72641,30,1
72642,30,0
72643,30,0
72644,30,0
72645,31,1
72646,30,1
72647,30,0
72648,30,0
72649,30,0
72650,31,0
72651,30,1
72652,30,1
72653,30,0
72654,30,0
72655,31,10
72656,31,10
72657,30,1
72658,30,1
72659,30,0
72660,30,0
72661,31,0
72662,30,1
72663,20,1
72664,20,0
72665,20,0
72666,20,0
72667,20,0
72668,20,1
72669,20,1
72670,20,0
72671,20,0
72672,20,0
72673,20,1
72674,20,1
72675,20,0
72676,30,0
72677,30,0
72678,30,1
72679,30,1
72680,30,0
72681,30,0
72682,29,0
72683,30,0
72684,30,1
72685,30,1
72686,30,0
72687,29,0
72688,30,0
72689,30,1
72690,30,1
72691,30,0
72692,30,0
72693,30,0
72694,30,1
72695,30,1
72696,30,0
72697,30,0
72698,29,0
72699,30,0
72700,30,11
72701,30,11
72702,30,0
72703,29,0
72704,30,1
72705,20,1
72706,20,0
72707,20,0
72708,20,0
72709,21,1
72710,20,1
72711,20,0
72712,20,0
72713,20,0
72714,20,1
72715,20,1
72716,20,0
72717,30,0
72718,30,0
72719,31,0
72720,30,1
72721,30,1
72722,30,0
72723,30,0
72724,31,0
72725,31,1
72726,30,1
72727,30,0
72728,30,0
72729,30,0
72730,31,1
72731,30,1
72732,30,0
72733,30,0
72734,30,0
72735,31,0
72736,30,1
72737,30,1
72738,30,0
72739,30,0
72740,31,0
72741,31,10
72742,30,9
72743,30,1
72744,30,0
72745,30,0
72746,31,0
72747,20,1
72748,20,1
72749,20,0
72750,20,0
72751,20,0
72752,20,0
72753,20,1
72754,20,1
72755,20,0
72756,20,0
72757,20,0
72758,20,1
72759,30,1
72760,30,0
72761,30,0
72762,30,0
72763,30,1
72764,30,1
72765,30,0
72766,30,0
72767,29,0
72768,30,0
72769,30,1
72770,30,1
72771,30,0
72772,29,0
72773,30,0
72774,30,1
72775,30,1
72776,30,0
72777,30,0
72778,30,0
72779,30,1
72780,30,1
72781,30,0
72782,30,0
72783,29,0
72784,30,1
72785,30,1
72786,30,0
72787,30,0
72788,29,10
72789,30,9
72790,30,1
72791,30,0
72792,30,0
72793,30,0
72794,30,1
72795,30,1
72796,30,0
72797,30,0
72798,20,0
72799,20,1
72800,20,1
72801,20,0
72802,20,0
72803,20,0
72804,20,0
72805,20,1
72806,20,1
72807,20,0
72808,20,0
72809,20,0
72810,20,1
72811,20,1
72812,20,0
72813,20,0
72814,20,0
72815,20,1
72816,30,1
72817,30,10
72818,30,10
72819,30,0
72820,29,0
72821,30,0
72822,30,1
72823,30,1
72824,30,0
72825,29,0
72826,30,0
72827,30,1
72828,30,1
72829,30,0
72830,30,0
72831,30,0
72832,30,1
72833,30,1
72834,30,0
72835,30,0
72836,29,0
72837,30,1
72838,30,1
72839,30,0
72840,30,0
72841,29,0
72842,30,0
72843,30,1
72844,30,1
72845,30,0
72846,30,0
72847,30,0
72848,30,1
72849,30,1
72850,30,0
72851,30,0
